id,timesig
1L8AsxcLa0D4vkknHLAjIE,4
1L9wypqC1UW5LmHJASOzlL,4
1LN1trX8QOZlFoRCUlWD2I,3
1M6XFOXBXb0aXUO4IaeR2u,5
1N2P2VZ0TzV6pUJW0OiRdi,4
1NPdwcEoPXbVO6W3Y2oJgv,4
1OCFGJBuKTeeoZOSAZyvhX,1
1PrUUwRkkMbS7svLj7J13p,4
1Qy2z9ft6cXhV86rcVa4bY,4
1RCedwg40bv1Ovqh1JqmtX,3
1RMwI9OsUJPUcGIjWRz1ws,4
1S5MQCPvPFfIcyA1yFeimE,4
1TFWdLLUQpEKDbc8kDqp1U,3
1TMbYcBfOINL8OodfKVQmr,3
1V1b8X2aC5vVTvkFNi9A9T,4
1Vw7HNyxBloqnMIySFLgfy,4
1WSWo9NYP3QHIdjAK7wp7S,4
1WqW82RQEXglJ7M0ESif2n,4
1XJneKnY7gkgaiA0A4PLru,3
1YcTgieg4Beo65t20wCj18,3
1Ymewaqbl1u3PHJoXVIEEP,1
1aAC4rqpBFA0hi6SfwHp1B,3
1bXkQ9wENgmtztTPpv8Guv,4
1bjYI4TisdG1J5eQfaTiB2,4
1byFgFXLGoOshYhqjjutKY,5
1c2a9A9eRi3mLOUDzpxkvc,3
7CIoJE0JfVFcmmUY3fFojH,4
2zFXOImEoSnLb5dnPAvVNI,3
66QFC1l8Oe1bKSLdZYwr9B,4
5qhM3qBHEIFvXL8xRe3dhb,4
1EwvP4mPzurPA5axgvUoM6,4
1JRVPBbouJbwli9SNoZkzx,4
2I74IqSUjq6Wyyj0RrbxID,4
1URyyv3KRVnqlVkQQi3OlQ,3
1bhwZP4zbxfdwYhLtC6LkJ,4
7tJ0Wtz9mwa3jD69ldsxpY,4
1dnOU5nbW5kpmRBg0uCtqy,4
3k3WlYkt3qYNtLFkT5yGox,4
4DdF8wXqThIAGAqy14uYFd,4
351Zm4ZUKWT7qW7rXVoFkr,4
4E0kCDF59agG0qMqdCD1h9,4
1pEfFSMwsaXrBmiNdhc1wM,3
3tH8Y5S8kt2n0gPD7Zw5kL,4
4QV64XiqdMv1034h8Csp2X,4
7r8PfxqONYkGBIdLhPTk1g,3
0NnR5JhEg4i9GER0bsksp3,4
5wh5X99ksMwSFy2RUzBHs7,4
0qInprIqSvJ8OgDHbYldOk,4
19Ol0MHJQ9aFXy1k1717Yq,4
34y6Gie19NTeapGMoqCHhl,3
4uTCLbeG5UfyupxnQtiAco,4
5LVz44pyxkV2kW9aCkBNsn,4
63kng19IR22zdFCNwsTlCD,4
6Zy82cYdN3x9ktUpQxHydk,4
6lDaWKLr7PtqT1iDZTDLaE,4
0IOvf9omJDhNW2dYp8Bq69,4
0d8BF98CQPoRinBOT0sX0p,4
17X3oOGvjrOnY43fTQf8nA,4
1H9JPMb4ReMwIVJqyqXpV4,4
1jRUl3a65OlIMzewLkEprP,4
2lI3pXnhkRho7VcV3ldCj3,4
3AYv89siAYtbiWDcDxOjmY,4
3FkSu26C0CcBzciaR7cuAK,3
3UYi1RHLfYpKme0mNVAMk8,4
4wFgfAZwUI6mrBtwLr1UXj,4
5za81tno3SpPH0Lvj7WkuE,4
03qUZSPHqcWoItJRvyDGOl,4
0LIPDfeMSvz4t60rNqtsNh,4
0cWpZ3g8UYSqMjALp83pQo,3
0htuZuZxpuKswTVSCKsLg7,5
0nSmgIviH2EEo0fnWdXKY1,4
1tJpoTInuKcs6E98Z822mt,4
2EirnsbAA6LP6t2lBAbH8A,3
2eH0OKHr1pK7dXxllKHuGC,4
2vTGqTaWzCy88jiIhsEeW9,4
3IIe4wDrjwuf74vuC8a549,3
3UaOfi16cKYbWt4EcHQJJr,3
4Weg2Kb3y8EFrC36oBTFL5,4
55nfwuJAo0ZgddbISRoAMN,3
5MlfJo55WcNfrdmhxh76nk,4
5S7QO2jFR7ZUrfrYxb4qGx,4
5l1oJsHeMAX7goxIXnB97B,4
5ovhhpR1lVFaHisWcG5T1V,4
5vRGTlszEpnXr9e9S7xiwe,3
66Zm9UHiKKnnyiuxsq48Ur,3
66wyNHunn4A3nxiATrbz4p,3
6kg8X6kopBEBZwePc387nD,4
75ska8UYesfNd0ihZBdcQ2,4
7mGMHTfu7RmxNTyj5WWL3c,4
7pOn7UIoGWYTULi76NxcnP,4
7paJusVgjTQGvFZpTDHYBW,4
06AZEK3z6EsTZ1DtnVIJM5,4
0SYrPIJ8B3D5r1BYFsctGw,4
0amJunMZCmdKl30JouAkTd,4
0el6X6PAnSnspSFYGgYcFg,5
0xrAQaBpCiRgTh4KtQCJ70,4
12c2yLuFJS3EarZ8MYhtco,4
1Ve55Wsljsj0lVN044V8NY,4
1xKRwUhgYO5FEsHYXfdQgH,4
20QHJsdM6e9te9o9kZnomf,5
217jXFQbJ2d3YZzmum1Gzg,3
26HQL0r22UvH6Nn5TZQV86,4
2DTL1nQAVTK7YDRMeyFYb3,4
2h3NqYmu71NRWugWx1BSGT,4
2lcTscCfqOZFl1cCiukP41,4
3EMPnqbPpo34K1iUnghxP3,4
3HeXfgP8AzMNgR46E9mb9f,4
3LBSGI6hi6BqEKydufSwnR,3
3MDKNngBxa6nNGSKibLhKk,3
3c3muQyDJqoWFC5sqOUFXz,4
3q5NHxclXJ63VDyevFAkoM,3
3x0MekfxonnDMqaxxAUBm5,4
3ztbDgnsx4QDjvGvtppccG,4
47IYfYdLlUmMVGCJIq9DsB,4
4GihfxmadyDZ4xWqz5NbDi,3
4IClxzDjNjeuDZSdbnZKir,4
4VRAKtcteK0AJseH3pspys,4
4cgk7ukE91SsT8EcMhRZQu,4
5493aKroBLSkd7TSLkmZ8N,4
54LJKDiJ2nQU3dvynduEhx,4
5RXchQNEfOrsAtfklgYNnR,4
5Ssn2EG2dCP92TWvuilgzq,4
5XapJuLmw2bnqqSps74gg0,4
5krafcYMzcSVUD71tz6mCV,4
5pVCOhIe0C4JKpGPLk8RSU,3
5vZId0AoG3NNBSMfGvQsUZ,4
5y9BQQgfP4mxj2dehLKCEU,4
68Pxj4f51Lxhwq4q4PD9AD,3
6G7bytqSRtLfFIOBjqRtCN,3
6LkXoMRSKYIuqOirAAEib2,4
6NLCeWJC4Ktm2wF046Xkxc,4
6mFi7WrCrJEM8YS3HUJuj5,4
6ocFjjHGga9prvmMsxq5Pp,4
6qX1FbGukJCVitsb6dxSm3,4
74anU1wRKVJDRed1WqwY2I,4
796yeK1jnQlOpW4F6IwS6a,4
79NapO7pzkOMOuaBzc0jj7,4
7Dlwnu9FyGkhT0UmCXKfcX,4
7GYx2KzvJ7iJiWGsbJb7Hq,4
7MHyRApG9yln6S6xcUY3PA,4
7boOM6Knk3aQHDouCHcfnS,3
7d9qoYu7BARPHbK4Qxnbud,4
7j90oM3fO2nufEjCFijDPx,4
7nBTY1HQcyaJPb1uqRXGut,3
007PHg6gge5dW1wnOEtucm,4
008X8kpgdmgWnoYB90s9Ap,4
018F1KR7mrLDZ08nk507u2,1
01ByBbtpK0Y4iIjUTHrNMC,1
01VeMVUtquMUIh7FWUhQmq,4
01WaznoF1LByNFksXiBuUQ,4
01jm2ZKv94HDtD6eY7i62M,4
01qL66lWg7DQ7McyTzpuGT,4
02BZ1JvwiE4qYxYbOAtAz0,4
02EEa8TwQTJSQ9FJg4s6sm,4
02bIkd6ug2WvTge9nrGAFl,4
030znZ7LmJJlYiWsKtW4pc,4
03evrwG386T4PyDwUpxuN2,3
041FRBHLwDqohfnPY3iqZg,3
044xQqR334ZubSenP0v7Cq,4
04UbipCIYxv6nhOKFIDAdl,4
05IbyxtzqfYtmfN7YmPet8,4
05ZKoo2Q654lh0lSF36Yrq,4
05nMc0jvaMPMV2BOQOTVb3,4
05uPuG1uFHBPHZdPWgYJp1,3
064I3mWtn3NaekWos41evx,3
06PNQ5W4zIy6GKYWURPbIE,3
06y04YSkdgDVysUFhAJxpC,4
07jIWIgjOOEjWoNoMArZKR,4
07rbhfROCEoUjaw3qnpKoh,4
0870QeQw5bnu5yIvJq0DZy,4
08BlRZiXHY0DIzovJnQ6xP,4
08QHsEFzUvxM3nixo4SOcH,3
08WrSGvTTZHwdaIbJNxAL9,5
08g3WnHBuwatjygugad3En,4
08oZMHCvq7oobnjWZXhzGu,4
08sCEc9S06tSkA22b0TAum,4
09AG5YAj9zt1yw0zAdAxJg,3
09H2TOb33dzhmvztg2Zt99,5
09KEgIssUx2NS1NvawAKQN,4
09dn63xIPf3n72HNizEElm,4
09puspt8gsxqJFYWF6AUqN,4
0AqB4sflu3EipktkYbhfAr,4
0AuxjKSPNXKeoZuzq6c3rQ,4
0B9OosplF2TF145MZ6P3l2,4
0B9v01Bnjiqdl5glAThFd8,4
0Bd2FUrTX8CC7EDrGFFkPQ,4
0CIINZfa3hsUYjQizbngb4,1
0CV7arZ6vnO8I6e2lYQNxx,4
0ChV818aHkgUpq8AeqxtLu,4
0DIyNpia8EY2HcTvFs2Jwm,4
0DJIUv3yeBvnOj0PWWWmOs,3
0DTJy7vwXOOMjqobmZVGFW,4
0DplGIOdpwkzdwKbOClMlJ,3
0E2uycj87UkrhihXdHMmxK,4
0E4QTeZOkrYzS0FUXD7wUx,4
0EGsu43pob72GG6wjZPdrJ,4
0EJCB9ad5jxn04rTLgKLl9,3
0ERznVfJDUcXGi50dFG0mv,4
0EUa1m3cPuty8FtUETsiZ3,4
0EXbKVnEMRLgfAzIgb07wD,4
0EaFtZLIFyfVZo2qAlUnvb,4
0Eq6JCnREaPduvHO2Vga6N,3
0FJtoe44aYEbYUOUSrxo4X,3
0FKHDBl4BnSle7YFkIkk2n,3
0FNHBG5mY5YXuu2LJ9NMha,4
0FQOnSmD0M2A8MaiRYndtB,3
0G5xBbBbzPmy34uHjEX4dW,4
0GMOlF0fjBcE5GBrzBww1Z,4
0GWlGCiSheLePYFfetDGvZ,3
0GxgEdTbW2TwWANbfksqpi,3
0GxwxjhDMGk4tvU27MF3Y6,3
0H6MmZqU7IFVZaOSl70Jn4,4
0H89Xweoz4QP9pgAHgD7as,4
0H9k1aL8ypdgG297nwbPCX,4
0HJihcZiC7i2DyYnBoAAG4,4
0HdMJgbRhblcluaulVYIms,3
0I2H5hCDLviOF6KCfT6YBG,4
0IVYUc7rXpVdJKHPo6TCij,4
0IYztjUXTNGRIFqL1ImHYG,4
0Ir6WRhNwm765P3jmMT3cW,4
0J5QqGEmKcy31C99uvMZdy,4
0J6akVghaka2sWbeo0prFc,4
0JG990zHtPPPplf9Rrzf7P,4
0JONzXsD7ZqPzA0PYA14IK,4
0JlnIWIt0q80y0vrmaOs55,4
0K9zRp7U9gjUs4lM6c4hEa,4
2TPmGr30dbbJtdWVtcC2Fk,4
2j2tmODJsNWGh0AfHT6Cyy,4
0z3LYFyGRTLIWU2hObL6bi,4
4vkWZ8CqUxF4roCTLpzCe5,4
5KTVSSCVKkmKeH6pruMBkB,4
2Pz3dCoNIj5EssxRmAPG9x,4
5pnl6buQdLx4HScIiCEmUB,4
1VUKSZqNSuDwIhJ263ClQk,4
1ePMtZfGQ4Kdixc8SsUCQA,4
4Qss6YELSdCRBK3NXpjwka,4
4rMqgqUmZ0bgHeUKuciLDU,4
531OqVjh9gJQAKt4zqwhOO,4
53xhZzDU5kwMgu7FrPr92I,4
59K91lhBiveXbZ775POiHd,4
7qClqmYjBxPou9HY12N2yw,4
00DKPx7Ycob6sFIZvJmhuY,4
00JSPCd8bKaLr0MA1gmTXB,4
01LLSAYjBA6VbyzGnERWMU,4
01Q01hFtf4OE26idaNXThT,1
01RqneNc64MLAjT3hVorV2,4
01haF1dSEfJkFERIuHRk13,4
02UxgLiaCtkzZRCNx0flog,4
02qq0HPWQN106kaH2dReui,3
04MOclAvU1IofjsvukEaxC,4
04NPQH5Ujv250o2eNAwgFa,4
04X3059fu9QtOqv4qF14IG,4
05Dpbop7j619xNu9I1PX2a,1
05E60GLnBS8eMhcAsIbfpM,4
06060dxAi4R3AB5zWRp35o,3
06CrWlAJSahZQFbFPqK7ct,3
07FqSHs3VjOOxm4rAg0tJb,4
07UQeGpjLsOILxb0VxPWKl,3
07VjtsCmyxZkaEEDz5zTKi,5
07l1sPtsTTCKDcdhrZ7eDw,4
07qysIv8MbDc2zdKD4vv1w,4
085yaoTEoPsxjlLtKq8BG1,3
09FIlJhEr1i54Z3KElo7Ot,3
09TJpEkQJ35ASChev3TzpG,4
09ayxAg7ES5SEJ4c7sVQQr,4
0A06xUu6mLzAcUYazbBpxY,3
0BG5kOfYQvEeeuMdx1KRin,4
0CAreLlElzkMS9nwa1lKW6,3
0CbY6vOcUDyJOj3opVZurP,3
0Cl9bsuGxTTAC57qOoJmdq,4
0Cvewv3tutPlQdUwoSeeMs,4
0DAWcnu5m3Oc7mpa5bdmrq,4
0DIOI3RPy6UGENHZSjHqAd,4
0DhxeCGrp9nnYLie37zp0p,3
0Dxt2mIsJBe8i6MGkbLZ5s,5
0EAoe0hNkbV2N0n7Xs6Vlg,3
0EDkOkbZxKxPjLOLAZDuVm,3
0EQOlmxZFtfvrGobeCS25H,5
0EReD0H01zL6JqZhZf3kSO,4
0FZUxES8hYLIN7a1qI9Nfx,4
0Fto7qmb6EeRUBP2DSU4xS,5
0H5mySNsOFeHYfnrftcBzO,3
0K2Lq2J80KmKCIuoVscS3Z,4
0KAFMhoGqHJZ2RbQ2tyVXO,4
0LYO8t2vqBJQYVV3GTcM3h,4
0MvuxcPc4AJGenE30MD5Kr,3
0MzMlsV0tMXp7lhl49Ff5q,3
0NIzqSNAePsEtFczBTs7Pe,4
0OKurWR1CRcZUFOhgm6enA,4
0P7CuRyRHRlRl9yfDAxZOQ,3
0PIDafc2blipCjBmmUaz9R,4
0PXBaB69o8IJD6qcVKibKG,3
0Q4WJ4VseMd4gaSVyWX8lr,1
0QhRMky5mGxv9uHkdnsHAK,4
0QpoQHeWtJTIBDLXaPweRs,3
0QuZIMacYplMgQKsBFFBh8,3
0R6VlM6jS9umdG04z9mFuT,4
0RfhFLf70dZj1kBzen1LBm,3
0Rj53PaeOdM7abxWWouAmp,4
0SgmG07WUSQAdXr4dnP9hg,4
0T9Mb9dKqktgx6NQQmP39D,3
0TgAwoHVwnfOMLjFSdDhYS,4
0TunriGhIGgJ57qqcwtVXQ,3
0Twzj1hJoXdjfmQmbkbeYS,4
0UITj8qmDH5VVbxKNut4Vb,1
0UV03BK0SNGuFdc3dK4zpT,3
0Ur2Ugymd3HLj4ZboQ4P1q,4
0UzCqDpqOAYnWoJAK2nXa6,1
0V0LVCq5J7pmQcehrPZHbf,3
0V5ABkxSg2S94Ut2qJY1M2,3
0VXCb0YxkDMTQrmkNbDUsZ,4
0VqT3UBRzHNH6NDxSo1b1z,5
0VuvbWn7YPxpRiiFOrJMEk,3
0WIeorAtbwA0sJaZ3IyDTg,4
0WZGFnIKYoS23SahLO05D4,4
0WakmQ35FjnF9zEjqqlZgg,3
0Wxv0TYvywknfryj5vEMIe,4
0Y7gDMJb3bDRl2RjYEtK5X,3
0YeTcP38sfwnYcmVo93Yj0,3
0Yi6U8OHJ6spq1gBfgdJbg,3
0Zo6F64cUOdccpKUkiduwM,4
0a6dpe3WwZls5vl6kpe4p5,5
0aw26i2CStVJ4RNOb2BijN,4
0bCKCjytcK8D29Z5ZiYNAq,4
0bN9VYED4JIz8AaHtlo7Jb,3
0bOjbNkmLkxufvVWUqaOWK,5
0bd2EY9MZSR5MLLdgNhEkl,3
0cOOKx82INQTzj3fZGQPsN,1
0d7DPzUeMp4qbyzBEH8ogz,4
0dN7z6LNr1BygEgPNPCrVf,4
0dOpQBhmghHIghDqlG4Aq3,4
0dP5Tjpk27F7RQfPMZzgyX,3
0dS3fVMnzUJU2ncmJ5pupL,4
0fuXCWvydLKhVxEznxQLXb,4
0fz58nwYFoL7EIrVpUwdF1,4
0fzar7IQJbTUHnPCx04uIl,3
0gPnkDCumBPy2RnxwNE4A6,5
0h4nkaGsJe0zlRhRKyYgZR,4
0hUPglKgCiXGF15umiXBFK,3
0hV9ELd3wpef7h3kr8vvxR,5
0hsENn5yZVfntjmy9GnLL0,4
0ij3rpKLo2cFDVHo8WKGMG,4
0ipQHQxQc9kOwmdH8ak3os,4
0j2w2yOCpbfh38o2yqDfj7,4
0jMRVrZVVejW9K8J0Dui3S,4
0jkrkVkDuUp0wNjZk8tAYI,3
0jo4SZinJIQEdH99Q8C6pe,4
0kHmHERgdPewP1Gqbu0Nsi,5
0kTx3Ryude2YdkS4w7w9GK,1
0lWiPMeJ8PXGvD0yidI5SL,4
0mRKFRvA8TKnz4adzc6j8b,4
0mSeZGUOQ6SSJuP1z5sBXb,4
0mkph2XPEMmRPsUuDBW0N6,4
0mt2ac8qll5sN6HfMbFQSK,4
0n7YDvOU8NI8I7n2IQkxLk,5
0nDtrk2oensWgmTC6Aaoop,3
0oeVOKCrE6UMj3snPXlsrE,4
0ohywapZpSj2daXqC2jUKf,4
0ojOZKqlSIQ0Keimiv00bE,4
0oowlngdRNC76HwGOnHG6m,4
0pMmTd8cnsLXlHWpcA3ALa,4
0qBsaPpEikTQoUfBXMKqyq,1
0qOysJmALTcsYIua4m0NAW,5
0qodaVG5c4BCIjSy40n39R,3
0rLvtWSq1ENEwLFtCzMdjm,4
0rNXiBiwUbwQq2Aig2YfvD,3
0rXzJmpvLS5zvkO0ohCMnM,4
0stIKw3zZt2OHphUkkFs2Q,4
0sy9qTCb6zVNAeEQz2QNLx,4
0tnoccuIlx6fS6dDpqVpUK,1
0tvdfKd07mkdlRBh9kVWMs,3
0uvhcYnZQVeEClmBR9h9tl,4
0vHKQfP0DFEC412JqZgm7V,4
0vIsYLPmgnj9jbmlkn8v4n,3
0vwFBbUt0ErIrKrkFNmqDf,3
0vzypRBoYrpJ1cGmDqS6oM,4
0wM2A2Zmk1sRU8ndC7oHgl,4
0wam6Td9wv54G337DJpt2n,3
0x92Qd7yaa1DmM662y7MAl,4
0xAJJmHR1ewGEHPNYAaeFF,3
0xw50CzWHniLQRBKRxzhk5,5
0yzqxfLyCj8k1CIrBf0SiV,4
0zwx3mI2gUjt76h0FInovw,5
109edoDAXyvMFCqqPoeItM,4
10G1YEVfX9h04LQPlH2kIZ,5
10KLjv7mwJLHClCshxLqGD,4
10L13jYTf6aJSZ6e3hRH7F,3
10d3F3FE7FjZS3tn65RcYA,4
11TIXb7RGJEYBFFRmWJCyi,4
11ptMNzyLtZ2x6uths2zYt,5
12htjgDtcSjI9kkE5RZZkb,3
133p6P0cBF8lkOf2wfhtaT,4
13EbDbwQ6q89hl6sVZ2mfI,4
13I7PryYcEPA9q4Crrl8Np,4
13ZqnU74t01wGY4a4Pzc79,4
142sBdmOoky4B9yV2J5U3P,5
14yL73zpG8P0REL0kwijtP,1
15SaAt309LBV0n17e5eSnP,3
16KZg6Zf4QrwA8untU9W3v,4
176FYfCVrBjSiTjAp8SPQi,4
17wVBi52jeisEMnVcgy6Rw,4
183IP2XsIz3qZqiQguqy46,4
18EAQBUomCtSTAiDbs97Or,3
195uNNOm3Q1v3iDaeEmnSL,3
199JVXebsIEN5rZiP8DSO7,1
19jvIY3o3PFgteN5H8CIYA,3
19tusi5NdpuoSQ1yoYiEHB,4
19y56RfR962ZEoo2EuXRxK,5
1B76QpupyOnlPqZcopzbp2,3
1BXmnDVM7ABacLJo9PuRUI,4
1CKNzjeG9EEevgFIzQj6ye,3
1CijGTc4ke16v4IOFrB5jo,5
1DAbbTmMKKoyzq9iinJaLf,4
1DEA1BRBdHUyi9LznDHbqC,3
1DIpdsRHhO63qM4XQhTgBs,4
1E0nc2d26RZqqvrYYpkOGy,3
1E7t5gJaEe1C4eFihBbodi,3
1Epi4WCEvTtUkXUOmFcxox,4
1GC4e4ljo60cCjagc13KkZ,3
1GSybvlrk8QyFr5ZXd918D,4
1GYNXLacyUlSk8XcckkrZD,4
1Gh4t3zU7VL2PTutcW24gA,4
1H1NFtQv2HFhg7DTNgEf1a,4
1HV2hWf3EXxVrs9ZoM3i5X,5
1HvEfn8KE2Yks30WEp5Xdr,3
1Jq5TvM2dTy9oSffrEkvWy,4
4FmnUrA4cN7bsTuHNuEOqv,4
73JKaB7cIDhwtLBHSCRZKc,4
0wXU4MtaCktXgjztldCl40,4
4zV9dHCtNmachpW19l5rNw,4
2a8JpO3JP8atv9bNuVibHS,4
49yTRhDp8tmOK6UUTdm9FM,4
5Wqljytik0zxrbRmvvqEk6,4
6DaE48egpIqB7qTgUHxSG8,4
1Eyj71lVFUmMfFVQvyE99C,4
6ehm13hqIfr4xR7MAKuLwq,4
5uSGS7LADxmsdRJiZMu6QX,3
2n3o6sfPJ7zgn9HTjSUIAK,4
0qDyIMp8fW8si4cKg94e78,4
0NQWWRIcWqsKw9ln3MkgZy,4
1gdUFpmkvasZfPHCEBF44j,1
4XCe0tC3QUIM3W6HInW02n,4
1PQpxWHBSyYfP2Nnk784IR,3
0lAO6SQ7TyLmjhzEqdJe5e,4
1fkAMzPxjmv0WdSfeC06tG,4
5bbJ3Y5UORez3F3p0tj62K,4
25VXpv9BeDxq3VoYfoLTUN,4
5Utslt90lw6mcCkXRsPcYY,4
2yFBfAq96zHam9n6NR0OLt,4
26VPiy1V7zJGGbxJ0BQ99E,4
4QbLZGSCO3rjsL8LazkfDA,4
6aA7NZBylYudCGZKYvZ7vk,4
43pZXwXiRWIV4wvbYj8Neo,4
5mCXQeADxXYQ83sh6cEcDY,4
0xKnnlfjQOE6pOHfRMWKmX,4
3Nva3dNSoRBDTwYbhJU3wi,4
1gg93Oteyr3Hl1G5hd3Y7E,4
2HYOOnbJu1cJ2wnbJVOskM,3
2wKo8SA70MCzkNtQz9ir2O,5
3HJBj0qOlYEjzk6hhjoEqF,4
3RnXSZdtcIwWiUZWf1LLvS,5
65QG9rELiBntWLCHl3VmSF,4
6repYg5gZEeE622VbeMqwZ,4
0xdsQhOxu4cXyZt5hOlKwo,3
2kpthQMd6IJA8KKOFMS7Gv,5
32E2rfAxG5QXGrhXEmjsRE,5
3R9LrKCdEcgECnrVFA1Flz,4
4zB7a4BnwbH9VrPtYiGHpA,4
66KOdQY73YQJD1rmRjSTIX,3
1IfsrGLilpCEpSoHxG6paH,4
1RCELqnEP7FIHxih4aCX3g,4
263bVezzDIt63ITJgXpq6h,4
2JZ0SBkExfqC7wJFiYJKDO,4
2TPOcAtWVO4krisUX0Lc4r,4
2bVsEM1pjQkU9j5HJwQjRr,4
5X7dZdSEZHxK8YbytDlGQT,4
5pnoLRsS5NbgOORqb2i71f,4
6tw9qEGO3hsjQE36yJxsrF,4
0AhxgblXRtgFPkL7YpwDeW,4
0DR40BQLY60amHsOgyUv46,4
0hVH7VS7B5f4Vbl7nQjJOP,4
0tbBOdUJCTPzscQr9ZzCxl,4
0u77v6LGoLLfkz9r1N8uvv,4
1OVkcykugn5SHclMmXGV7v,4
1UMdHJY4CSJkhXvbnyRqwu,4
1dnNiSxYitONrWZ8hWNYKU,3
25RJhMt9Q53M5mHNSqMAtJ,4
2AXMHxsoOePPYBZGxeRCmR,4
2ufzmxjUroMJ39oPW7EyNN,4
2wSP4BSRnGt1wtN6BFGppE,4
2yXFyVowv2xyDLvEY2RzOz,3
3BiFjivVXP9pcTAapGW3gX,4
3GjpOQMgRVNNhKmmOrf91p,4
3JT5C0VFczYg9tLIID7cjH,3
3UGlwltRHXsuBgddAnI61g,4
3zqlFU6sMOiROyPIBmXqG4,4
4AfMOeHaHKBJ5xYZEmzIU9,4
4wP6Qydk6syapf1d4jDHVU,4
4wzVSd4udvGw1N1HKCq4Jk,3
5JCuYYRGHs9O1ZJELfbzC0,3
5LKZoduyD8SpdPn8tlz5fx,4
5LVxafOY3Fsp4e8FDeK8t2,4
5P8ltjLvANUrOfVbTbICbn,4
5Qd8fB6ggJOvvLD84QqFOK,4
5YUKVpF2HhEJkvag9GfiTE,4
5is1CZYHudwneoHULRwr2y,4
5pAMiWLClDLFky7uV3oCUV,4
5u6vJZb2dN6aRpo7wMRyHl,4
6T0WQqjhKZDskkggPW2xLP,4
6UJ33v2vgbK5WG46A6Tccx,4
6jdWaRrNTTH1jenajrdK6m,4
6ydkZ3ebybLALBJtmtmI5i,4
77lL4ebNTDt9JiO8f5uyDu,3
7EKl9YevPze9sptAeZZ4ru,4
7eJjHOsV1M87uW3l20i5Iv,4
7gdVcDoIIFQt4TZW94aZpw,4
01FVbfgvTNZoqXkqhoGu3i,4
01gBTmuq3AFoUgTYuETwK4,4
02tf4vrkTFIJSxvpJOcg8t,3
03fMdMETyL37yr9mLbX0XV,4
05LiDwMstYbEYcxAxCmDez,4
05c4YHijFjC2VNiRlgepif,4
06sT0JbR2yp52oVfW0hmYY,3
07gDfDbfUggje6J7UMnqf1,4
08XsSWauIPO7Pp7hIgaaS0,3
08w5JMi9hDQQJmu7dngxIt,1
09eML6VTpMgS8Xl6Pc6X4V,3
0AZIPCKS1Bar3ibiAz95X0,5
0BBPYOqI1sbPOVJcVbruRx,3
0BXILisffSrXG3Zf0Xynp5,3
0CM9KqtrFPG6zv1hHZml3Q,4
0Cyy8X4HYaOIyC9TOE4Y7G,4
0Dg9RljBGiHvmsgmKLDK58,4
0Dk12y9fpyRCMNDX0Vo1nB,3
0DoefORB6kQp1SKD6BPL8q,3
0DrtPg4JUosTRGtQ1feJAU,4
0ECUxBXVe5JxJ6H2UqefiM,3
0EcVAgsknHkH28RnmnaKqv,5
0Er8COsUgJiV9debRzlifn,4
0G6QZaw7FEyamQ1VWZVCJC,4
0GTw8VXRc3N2L8nbfQIh8i,4
0Gw0S4EYT6CynuhF19qFJt,4
0Gw9ORZze0l1EfXR3HzeLF,4
0H4eCtqTmKRTJd7dKLGlO5,3
0IXWEJvEMtlJxKhYHO8ZJj,3
0JUfRvrt86213e8iWCY7wi,4
0Kap6800FQzidKmNRerDrz,5
0L0CUdK5Q3oyOrgW3cndtT,4
0LyWP9n2fsJwzilAMK1RrK,3
0P722JELhKMTcuNAUY5eod,3
0RIQG7hbrIozJATpHhE8Nt,3
0S1zBoOOSRXuHLSrsndkoo,4
0SVGAh8Icn2Z5dKgSNwVoq,4
0TCz64pnINYO4QWCAUd4g7,4
0TDxxlWiNmpYOB0CO8qdiL,4
0TalQsdRTlXlO4yYBkiq4D,1
0Tsn9PfXd72ag1EEBDPk5v,4
0UXO1ey4nQTCkcwtubCIDT,5
0WtUs4owNV49ISjVGU7Vma,4
0XG7FjOJuAxaeBR0iA3zkU,4
0XgnVKChNkPy55B8AWJqQl,4
0Yyq9mZ5M7ZXRJQpI03BMB,4
0aCOpS85Zj5FFqCiQcRmAZ,4
0cGb3QFNDjd5Ml7iKds5M9,5
0d98DcKRLzsK96EfVsJUwl,3
0dzD5FVlNy63HwYZid4N5K,3
0ezEv2Xffi8swTyImMjY9f,4
0fRYo4qS6bTDWSng6Bysvb,3
0fZrMAH0BVF1iXVw21cPsd,4
0fuXAzKEdw56ZJFuq8BCkF,3
0gLFLowAzId5FMk5pR2ZdS,4
0glULq7EtviZ8P5g9UM5fb,3
0hE9M1FNRunxRL8aVunR5e,4
0hZBYriaxd5pA0RUz3obPm,4
0ii5fCmkU0yO8e9YZ3QA4K,5
0iuXbJZ0dQ08XvwoFLAKg1,4
0jLpTcgYYVVF4bHvjdJaxU,4
0mdAellWJVNpcvPiBdd3h4,1
0mvi2CB7ykKpPvh5lWH1nz,4
0n1KcDpQAcbeKYwZeWMCKv,3
0owB0ugeZIWJoSwoqWFogs,4
0owwTXmHUE8pOobsaNlqFW,1
0pVIZj4W6OWDg61PtPMQzQ,4
0qBk29LwwpIkK4yBwyOoGP,4
0qC2t4xOKL2XppDhABJi7X,4
0qQqj8wjrDtiGPfoIPvfEf,4
0reHGDd8HQdFlqGSNt7V0l,4
0srYGqtvvyT4l5BMNO1S6r,3
0t2MonCYTuTa3jgV2f27fR,4
